"VERSION_R26","CASEID","SAMPLE_ID","SAMPLE_RACE","SAMPLE_SEX","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS","POVSTATUS"
-5,183,5,3,2,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,-3,-3,0,0,0,0,0,0,-5,-5
458,184,5,3,2,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3
458,185,1,3,1,0,0,0,0,0,0,0,0,0,-3,0,0,-3,-3,-3,-3,-3,0,-3,0,-3,0,0,-3,-3,0
458,186,5,3,2,0,0,1,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,-3,0,0,0,0,0
-5,187,1,3,1,0,0,0,0,0,0,0,0,0,-3,-3,-3,-3,-3,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
458,188,5,3,2,0,0,0,0,0,0,-5,0,-3,0,0,0,0,0,0,0,0,0,0,-3,0,0,-3,-3,0,0
458,189,1,3,1,-3,0,0,0,0,-3,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,190,5,3,2,0,0,0,0,0,0,0,0,0,-3,0,-3,0,0,0,0,0,1,0,0,0,0,0,-3,0,0
458,191,1,3,1,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,192,5,3,2,0,0,0,0,-3,0,-3,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,-3,0,-3,0,-3
458,193,1,3,1,0,0,-3,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5,194,1,3,1,0,0,-3,0,0,0,-3,0,-3,-3,0,0,0,0,-5,-5,-5,-3,-3,-3,-3,-5,-5,-5,-5,-5
458,195,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-5,196,1,3,1,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-5,-5,-5,-5
458,197,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0
-5,198,1,3,1,0,0,0,-3,-3,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,-5
458,199,1,3,1,0,0,0,0,0,0,0,0,-3,0,-3,-5,0,0,0,-3,0,-3,0,-3,-3,0,0,0,0,0
458,200,5,3,2,0,0,0,0,-3,-3,0,-3,0,0,0,0,1,1,1,1,0,-3,0,0,0,0,0,0,0,0
458,201,1,3,1,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,-5,0,-3,-3,0,0,0,0
458,202,1,3,1,0,0,0,0,0,0,-5,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5,203,8,1,2,0,0,0,0,0,0,-5,-5,-5,-5,-5,0,-3,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
458,204,8,1,2,-3,0,-5,-5,1,-5,-5,-5,0,0,1,0,0,0,0,0,0,1,0,-5,-5,-5,-5,0,1,1
458,205,8,1,2,0,0,-3,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,0,-3,-3,-3
-5,206,1,3,1,0,0,-5,-3,0,-5,-5,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-3,-5,-5,-5,-5,-5,-5,-5
-5,207,1,3,1,0,0,0,-3,0,-3,0,0,0,-3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-5,-5
-5,208,6,3,2,0,1,1,1,1,0,0,0,-5,0,1,-3,1,1,0,-3,-3,0,-5,-5,-5,-5,-5,-5,-5,-5
-5,209,1,3,1,0,0,0,0,-3,-3,0,0,0,0,0,0,1,1,0,0,-3,0,0,-5,-5,-5,-5,-5,-5,-5
458,210,1,3,1,0,0,-5,-3,0,0,0,0,0,0,0,0,0,0,0,0,-3,-5,0,0,0,0,0,0,0,0
458,211,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,212,1,3,1,-3,0,0,0,0,0,0,-3,0,-3,0,0,0,0,0,0,-3,0,-3,-3,0,0,0,0,0,0
-5,213,1,3,1,-3,0,-3,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,-3,-3,-3,-3,-5,-5,-5
458,214,1,3,1,-3,0,-3,0,0,0,0,-3,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5,215,1,3,1,0,0,0,0,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,216,5,3,2,0,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-3,-3,-5,-5,-5,-5,-5,-5,1,1,-5,-5
-5,217,1,3,1,-3,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
458,218,1,3,1,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,-3
458,219,5,3,2,0,0,0,-3,0,0,0,0,0,0,0,0,-3,0,0,-3,0,0,0,0,0,0,0,0,0,0
458,220,5,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,221,7,2,2,1,1,1,-3,-3,1,1,-3,1,-3,1,-3,-3,1,-3,1,-3,1,1,1,1,1,0,1,0,1
458,222,3,2,1,1,1,1,1,-3,1,-3,-3,1,1,1,-3,1,0,1,-3,1,1,1,1,1,1,1,1,1,1
458,223,3,2,1,1,1,1,1,1,1,-3,1,1,0,1,0,-3,0,0,0,0,0,-3,0,0,0,0,0,0,0
458,224,7,2,2,1,1,1,1,-3,-3,-5,-3,1,-3,1,-3,-3,1,1,1,1,1,1,1,1,0,0,0,1,1
-5,225,4,1,1,0,-3,-3,-3,-3,-3,0,-3,-3,0,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,226,4,1,1,0,-5,-3,1,1,1,1,-3,-3,0,-3,1,1,1,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
458,227,7,2,2,0,0,1,1,0,-3,-3,-3,0,1,-3,0,1,1,1,1,1,1,-3,1,0,1,1,0,0,0
458,228,8,1,2,0,0,-5,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
458,229,5,3,2,-3,-3,1,0,1,0,0,0,0,0,0,-3,0,-3,-3,1,0,0,1,0,1,0,0,0,0,1
458,230,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,231,5,3,2,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0
-5,232,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,-3,0,0,1,0,0,0,0,0,0,0,0,0,-5
458,233,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
458,234,2,3,1,1,0,-3,-3,0,1,-3,0,0,0,-5,0,0,0,0,0,0,-5,0,0,-5,0,0,-3,0,0
458,235,1,3,1,0,0,-3,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,236,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0
458,237,5,3,2,0,0,0,-3,-3,-3,-3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
-5,238,6,3,2,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
458,239,6,3,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-3,1,1,0,-3,0,0,0,0,0
458,240,6,3,2,1,0,1,-3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5,241,2,3,1,1,0,1,1,1,-3,-3,0,1,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
458,242,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,1,0,0,0,0,0
458,243,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0
458,244,5,3,2,0,0,0,0,0,0,0,0,0,1,0,-3,0,-3,-3,-3,0,0,-3,0,0,-3,-3,0,0,0
458,245,5,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5,246,1,3,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5
458,247,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,248,2,3,1,1,1,1,-3,1,1,0,0,0,0,0,0,0,1,-3,0,0,0,0,0,1,1,0,0,1,-3
458,249,6,3,2,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,250,5,3,2,0,-3,-5,-5,-5,-5,-5,-5,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,251,2,3,1,1,-5,0,1,0,0,0,0,0,-5,-3,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0
458,252,6,3,2,1,-5,0,1,-3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-3
458,253,1,3,1,0,0,-3,-3,-3,-3,0,-3,1,1,0,0,0,0,-3,1,0,0,0,-3,0,0,0,0,0,0
458,254,5,3,2,-3,-3,-3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,255,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0
458,256,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,1,0,0,0,0,0,-3,1,1
458,257,1,3,1,0,0,0,0,0,-5,-5,-5,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
458,258,5,3,2,0,0,0,0,-3,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
458,259,1,3,1,0,-3,0,-3,-3,0,-3,0,0,-3,0,-3,-3,0,0,0,0,0,0,0,1,1,0,0,0,0
458,260,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,261,1,3,1,0,0,0,-3,0,-3,-3,0,-3,0,-3,-3,0,0,-3,0,0,-3,-3,-3,-3,-3,-3,-3,0,0
-5,262,5,3,2,0,0,0,0,1,0,0,0,0,0,-5,0,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5
-5,263,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,264,5,3,2,0,0,-5,0,0,0,0,-5,0,0,1,0,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5
458,265,5,3,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0
-5,266,2,3,1,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
458,267,1,3,1,0,-3,-3,-3,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-3,1,0
458,268,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-3,0,1,-5,1,0,0,0,0,0,0
458,269,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5,270,1,3,1,-3,0,0,0,0,0,0,0,0,-5,-5,-5,-5,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5
-5,271,5,3,2,-3,0,0,0,0,0,0,0,0,0,0,-3,-3,0,-5,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5
458,272,5,3,2,0,0,0,0,0,0,-3,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,273,1,3,1,0,-3,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,-3,0,0,-3,0,1,0
458,274,2,3,1,1,1,1,1,1,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0
458,275,6,3,2,1,1,1,1,1,0,0,0,-3,0,-3,0,0,0,0,0,0,0,0,0,0,0,-3,-3,0,-3
-5,276,5,3,2,0,-3,-3,0,0,0,-3,-3,1,0,0,0,0,0,0,0,-3,0,0,-3,-5,-5,-5,-5,-5,-5
458,277,1,3,1,-3,0,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0
-5,278,5,3,2,0,0,-3,-3,-3,0,0,0,-3,0,0,0,0,0,0,0,0,-3,1,0,-3,0,-5,-3,-5,-5
458,279,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-5,0
-5,280,5,3,2,-3,0,0,0,-3,-3,0,0,0,0,-5,-5,-5,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
458,281,1,3,1,0,-3,0,0,0,0,0,0,0,-3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,282,5,3,2,0,0,0,0,0,0,0,0,-3,0,-3,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0
458,283,4,1,1,0,0,0,-3,0,1,0,0,-3,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0
458,284,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,285,8,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,286,8,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0
-5,287,5,3,2,-3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,-5,-5
458,288,5,3,2,-3,-3,0,0,1,1,1,1,1,1,1,1,1,0,-3,1,1,1,1,1,1,1,0,0,0,1
458,289,5,3,2,-3,0,0,0,1,1,1,1,1,-3,1,1,1,1,0,1,1,0,0,-3,0,0,0,1,0,1
458,290,8,1,2,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,-3,0,0,0,0,0,0,0,0
458,291,3,2,1,1,0,0,0,0,-3,1,1,1,1,1,-3,1,1,-3,-3,1,1,1,1,0,-3,1,1,1,1
458,292,5,3,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,-3
458,293,5,3,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0
458,294,5,3,2,0,0,0,0,-3,0,-5,-5,-5,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,0,0,0,0,0,-3
-5,295,1,3,1,0,-3,1,0,0,0,1,1,0,0,0,-5,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
458,296,1,3,1,0,-3,-3,-3,-3,0,-5,-5,0,0,0,0,0,0,0,0,0,0,-3,-3,-3,-3,-3,0,-5,-3
458,297,5,3,2,0,-3,0,0,0,0,0,0,0,0,0,-3,0,0,0,-3,0,0,0,-3,0,0,0,0,0,0
-5,298,8,1,2,1,1,1,1,1,1,0,0,0,-3,-5,0,0,0,0,0,0,0,0,-5,-5,-5,-5,-5,-5,-5
458,299,4,1,1,1,1,1,1,1,1,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-5,-3,-5,0,0,1,1,-3,1
-5,300,4,1,1,1,1,-3,1,1,-3,0,1,-5,1,-5,1,1,-5,1,1,-5,-5,-3,-5,-5,1,-5,-5,-5,-5
458,301,4,1,1,1,1,1,0,0,0,-3,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0
458,302,4,1,1,1,1,1,1,1,1,-3,-3,-3,-3,-3,-3,-3,0,-3,-3,-3,1,1,0,0,1,-3,0,1,-3
458,303,4,1,1,1,1,1,1,1,1,-3,-3,-3,-3,-3,-3,0,0,0,-3,0,0,0,1,0,-3,-3,-3,0,-3
458,304,4,1,1,1,1,1,1,0,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,-3,1,1,1,1,0,-3
458,305,8,1,2,1,1,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0,0,0,0,0,0,-3,1
458,306,3,2,1,0,0,0,0,-3,0,0,0,0,-3,-3,-3,-3,0,0,0,0,-3,0,0,-5,0,0,0,0,0
458,307,5,3,2,-3,0,0,0,-3,0,0,0,0,0,0,0,-3,0,0,0,-3,0,0,0,0,0,0,0,0,0
458,308,1,3,1,-3,0,0,1,-3,-3,0,0,0,-3,-5,-3,-3,0,0,0,0,-3,0,-3,0,0,0,0,0,1
458,309,1,3,1,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,-5,-5,-5,-5,-3
458,310,1,3,1,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
458,311,1,3,1,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,312,5,3,2,0,0,0,0,-3,0,-3,0,0,-3,0,-3,-3,-3,-3,-3,-3,-3,-3,0,0,0,-3,-3,-3,0
458,313,1,3,1,0,0,0,0,-3,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0
-5,314,5,3,2,-3,-5,0,0,0,0,0,-3,-5,0,0,0,0,0,0,0,0,0,-5,-5,-5,-3,-5,-5,0,-5
-5,315,1,3,1,-3,-3,0,0,-3,0,-3,0,-3,-3,-3,-3,-3,1,1,1,-3,-3,-3,1,1,1,1,-5,-5,-5
458,316,1,3,1,-3,-3,-3,0,0,-3,-3,-3,-3,-3,0,0,0,0,0,-3,0,0,-3,-3,-3,0,-3,-3,-3,0
458,317,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5,318,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-5,-5,-5,-5,-5,-5
458,319,5,3,2,0,0,0,0,-3,0,-3,0,-5,0,-3,0,0,0,0,1,0,0,0,0,-3,0,0,0,-3,-3
458,320,1,3,1,-3,0,0,0,-3,1,-5,0,0,0,-3,0,0,0,0,0,0,-3,0,-3,0,0,0,0,0,0
-5,321,5,3,2,0,0,-3,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,-5,-3,-3,0,0,-5,-5,-5,-5
-5,322,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,-3,-3,0,0,0,0,0,0,0,-5,-5,0,0,-5
458,323,1,3,1,0,-3,0,0,0,0,0,0,0,-3,0,-3,0,0,0,0,0,0,0,-5,-5,0,0,0,0,0
-5,324,1,3,1,0,-3,0,0,0,-3,1,0,1,0,0,-3,1,1,0,0,0,0,1,1,0,0,0,0,1,-5
-5,325,1,3,1,0,0,-3,0,0,-3,0,0,1,-3,0,1,1,1,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,326,5,3,2,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,327,5,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-5,-5,-5
-5,328,4,1,1,1,-5,-5,-5,-5,-3,-3,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,329,4,1,1,1,-3,1,-3,1,0,1,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-5,330,4,1,1,1,-3,0,-5,0,-3,-3,0,-3,-3,-3,1,-3,-3,-3,-3,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5
458,331,4,1,1,1,-3,1,1,1,-3,1,1,1,-3,-3,0,-3,1,1,-3,1,-3,1,1,0,1,1,-5,1,1
458,332,4,1,1,1,1,-3,-5,-3,-3,0,0,1,-3,0,-3,0,0,-3,0,0,-3,0,0,0,1,1,0,1,1
458,333,7,2,2,0,-3,-3,0,0,0,0,0,0,0,0,-3,0,0,0,0,-3,-3,0,0,0,0,0,0,0,0
-5,334,3,2,1,-3,-3,-3,-3,-3,-3,1,1,-5,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
458,335,7,2,2,1,-3,-3,0,0,0,-3,-3,0,0,-3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
458,336,3,2,1,0,-3,-3,-5,0,0,0,-3,-3,1,1,1,1,1,1,1,0,-3,-3,0,-5,-5,1,0,0,1
458,337,3,2,1,1,0,1,1,1,-3,1,1,1,-3,-3,-3,-3,1,0,1,0,-3,0,1,1,1,1,1,0,0
-5,338,7,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,1,1,-5,-5
458,339,7,2,2,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
458,340,7,2,2,1,1,1,1,1,1,-3,0,0,0,0,1,1,1,1,0,0,1,0,1,-5,0,0,1,1,-3
-5,341,5,3,2,0,0,0,-3,0,-3,-3,-3,0,0,0,-5,-3,-3,0,-3,-5,0,-5,-5,-5,-3,0,-5,-5,-5
458,342,1,3,1,0,0,0,-3,0,-3,-3,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,-3,0,0
458,343,7,2,2,0,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,-5,0,0,0
-5,344,5,3,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,-5
-5,345,7,2,2,0,0,0,0,0,-3,-3,0,0,-5,-5,-5,-5,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
458,346,1,3,1,0,-3,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0
458,347,5,3,2,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-5,-5,-5,-3
-5,348,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3,0,0,0,0,0,-5,-5
-5,349,1,3,1,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,-3,-5,-5,-5,-5,-5
458,350,1,3,1,0,0,0,0,0,0,0,0,0,-3,-3,-3,-3,-3,-3,0,0,0,0,0,0,0,0,0,0,0
-5,351,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,1,0,0,0,0,-5
458,352,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5,353,1,3,1,0,0,0,0,0,-3,-3,0,-3,0,-3,-3,-3,0,-3,-3,-3,-3,0,0,-5,-5,-5,-5,-5,-5
458,354,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,-3,0,0,0,0,0,0,0,0,0
458,355,1,3,1,0,0,0,-3,0,-3,-3,0,-3,0,-3,-3,-3,0,0,0,-3,0,-3,0,0,0,0,0,0,0
458,356,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,-3,0,0
458,357,1,3,1,0,0,0,-3,0,0,0,0,0,0,0,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0
458,358,1,3,1,0,0,-3,-3,-3,-3,0,-5,0,-3,-3,-3,-3,-3,0,0,0,0,0,-3,0,0,0,0,0,0
-5,359,5,3,2,0,0,0,0,-3,0,0,0,-3,0,-3,0,-3,-3,0,0,0,0,0,0,0,0,0,-5,-5,-5
458,360,5,3,2,0,0,0,1,1,0,1,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5,361,1,3,1,0,0,1,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,-5,-3,-5,-5,-5,-5,-5,-5,-5
458,362,1,3,1,0,0,0,-3,0,0,0,0,1,0,0,-3,0,0,1,1,1,0,-3,0,0,0,0,0,0,0
458,363,5,3,2,0,0,0,-3,0,-3,0,0,1,0,0,1,1,-3,-3,1,1,0,1,-3,1,0,1,1,1,1
458,364,1,3,1,-3,0,0,-3,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0
458,365,5,3,2,-3,-3,0,-3,-3,-3,-3,-3,-3,-3,-3,-5,0,-5,-3,-5,-3,0,-3,-3,-3,0,0,0,0,0
-5,366,1,3,1,-3,-3,0,-3,0,0,0,0,0,-3,-3,-3,0,0,0,0,0,1,-5,-5,-5,-5,-5,-5,-5,-5
458,367,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,368,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,-5,0,0,0,0
458,369,5,3,2,0,0,0,1,-3,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0
458,370,5,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5,371,5,3,2,0,0,0,0,0,-5,-5,-3,0,0,0,0,0,0,-3,-3,0,-5,-5,-5,-5,-5,-5,-5,-5,-5
458,372,1,3,1,0,0,-3,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
458,373,5,3,2,0,-5,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0
-5,374,5,3,2,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,-5,-5,-5,-5,-5
458,375,1,3,1,0,0,0,0,0,0,0,0,0,-5,-3,-3,0,-3,0,-3,0,-3,0,0,0,0,0,0,-5,0
458,376,2,3,1,0,0,0,0,-3,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5,377,3,2,1,1,1,1,-3,0,-3,0,-3,-3,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,1,1,1,-5
458,378,3,2,1,1,0,0,-3,1,-3,-3,1,0,-3,-3,-3,0,0,-3,0,-3,-3,-3,1,-3,1,1,1,1,0
458,379,7,2,2,1,0,1,1,1,1,1,-3,1,1,1,1,1,1,1,-5,-3,1,-5,-3,-3,-3,-3,1,1,1
